"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
55.99489,-167.6218,"D-01",50,1999,"06/11/1999 11:02:38",0.636303,1.454406,"Snow Crab","Chionoecetes opilio",68580,132,3.2,4.9,89,199901,73
56.30836,-167.0943,"E-02",50,1999,"06/11/1999 14:10:57",1.639564,4.453138,"Snow Crab","Chionoecetes opilio",68580,115,3,5.3,88,199901,73
56.65926,-167.095,"F-02",31,1999,"06/11/1999 17:10:46",1.070623,3.138033,"Snow Crab","Chionoecetes opilio",68580,97,2.3,5,88,199901,74
56.32196,-167.6538,"E-01",50,1999,"06/11/1999 13:56:55",0.706064,1.210395,"Snow Crab","Chionoecetes opilio",68580,127,3.5,4.9,89,199901,74
56.65533,-167.6514,"F-01",31,1999,"06/11/1999 16:39:54",1.513072,3.593547,"Snow Crab","Chionoecetes opilio",68580,103,2.5,4.8,89,199901,75
56.97492,-167.1171,"G-02",31,1999,"06/12/1999 06:57:13",2.169299,11.472255,"Snow Crab","Chionoecetes opilio",68580,76,2.1,3.9,88,199901,75
56.9967,-167.6986,"G-01",31,1999,"06/12/1999 06:26:41",3.833766,17.241804,"Snow Crab","Chionoecetes opilio",68580,79,2.2,4.4,89,199901,76
57.31444,-167.1086,"H-02",31,1999,"06/12/1999 09:31:59",7.666748,50.710654,"Snow Crab","Chionoecetes opilio",68580,73,NA,3.6,88,199901,76
57.32423,-167.7342,"H-01",31,1999,"06/12/1999 08:52:33",1.826032,7.055123,"Snow Crab","Chionoecetes opilio",68580,74,1.8,3.9,89,199901,77
57.64046,-167.1532,"I-02",31,1999,"06/12/1999 12:03:44",2.175597,8.484828,"Snow Crab","Chionoecetes opilio",68580,66,0.2,3.1,88,199901,77
57.65769,-167.7681,"I-01",31,1999,"06/12/1999 11:24:23",0.5744,3.712852,"Snow Crab","Chionoecetes opilio",68580,70,1.4,3.2,89,199901,78
57.99517,-167.1802,"J-02",31,1999,"06/12/1999 14:34:50",5.79949,23.319627,"Snow Crab","Chionoecetes opilio",68580,62,-0.3,2.9,88,199901,78
58.32317,-167.2107,"K-02",20,1999,"06/12/1999 16:57:48",1.83964,17.050326,"Snow Crab","Chionoecetes opilio",68580,51,0.5,2.3,88,199901,79
57.99014,-167.8015,"J-01",41,1999,"06/12/1999 13:52:14",1.362109,4.953123,"Snow Crab","Chionoecetes opilio",68580,68,0.3,3.2,89,199901,79
58.66666,-167.2296,"L-02",20,1999,"06/13/1999 06:40:59",0.018313,0.425879,"Snow Crab","Chionoecetes opilio",68580,43,0.7,1.2,88,199901,80
58.33143,-167.834,"K-01",41,1999,"06/12/1999 16:16:40",9.234694,59.015775,"Snow Crab","Chionoecetes opilio",68580,61,-0.8,3.2,89,199901,80
58.65305,-167.8666,"L-01",20,1999,"06/13/1999 06:20:13",0.383822,5.330863,"Snow Crab","Chionoecetes opilio",68580,50,0.6,1.3,89,199901,81
58.98946,-167.8835,"M-01",20,1999,"06/13/1999 08:43:19",0.06254,0.416934,"Snow Crab","Chionoecetes opilio",68580,45,0.6,1.1,89,199901,82
59.3244,-167.2368,"N-02",20,1999,"06/13/1999 11:34:30",0.019175,0.445933,"Snow Crab","Chionoecetes opilio",68580,31,1.3,1.9,88,199901,82
60.00687,-168.6249,"P-18",20,1999,"06/14/1999 12:46:46",0.195065,3.018863,"Snow Crab","Chionoecetes opilio",68580,38,-0.1,0.8,88,199901,86
60.31086,-168.6819,"Q-18",20,1999,"06/14/1999 06:22:02",7.413499,167.149077,"Snow Crab","Chionoecetes opilio",68580,40,0.3,0.8,89,199901,86
59.68822,-168.6303,"O-18",20,1999,"06/14/1999 15:02:01",0.12097,0.46527,"Snow Crab","Chionoecetes opilio",68580,38,-0.2,0.6,88,199901,87
60.33142,-169.3344,"Q-19",20,1999,"06/14/1999 08:52:18",7.579373,207.85271,"Snow Crab","Chionoecetes opilio",68580,47,-1.1,1.4,89,199901,87
60.00848,-169.3159,"P-19",20,1999,"06/14/1999 11:15:12",7.494502,227.030109,"Snow Crab","Chionoecetes opilio",68580,49,-1.4,1.5,89,199901,88
59.00477,-168.515,"M-18",20,1999,"06/15/1999 06:54:08",0.035906,1.514111,"Snow Crab","Chionoecetes opilio",68580,45,0.6,1.1,88,199901,89
59.67529,-169.2663,"O-19",20,1999,"06/14/1999 13:35:24",4.073944,147.476762,"Snow Crab","Chionoecetes opilio",68580,50,-1.3,2.4,89,199901,89
58.67381,-168.5116,"L-18",20,1999,"06/15/1999 10:01:38",1.033723,7.159985,"Snow Crab","Chionoecetes opilio",68580,53,0.4,1,88,199901,90
59.34565,-169.237,"N-19",20,1999,"06/14/1999 15:57:28",0.722875,21.686255,"Snow Crab","Chionoecetes opilio",68580,53,-0.7,2.8,89,199901,90
58.34858,-168.4738,"K-18",41,1999,"06/15/1999 12:28:16",0.906317,3.884215,"Snow Crab","Chionoecetes opilio",68580,64,-0.5,3.6,88,199901,91
59.00872,-169.1852,"M-19",41,1999,"06/15/1999 06:23:39",3.061445,44.609631,"Snow Crab","Chionoecetes opilio",68580,57,-0.3,2.2,89,199901,91
58.67748,-169.1483,"L-19",41,1999,"06/15/1999 08:48:04",2.478458,20.387317,"Snow Crab","Chionoecetes opilio",68580,65,-1.1,2.8,89,199901,92
58.01426,-168.4383,"J-18",42,1999,"06/15/1999 14:49:59",1.322774,9.953548,"Snow Crab","Chionoecetes opilio",68580,68,1.6,4.5,88,199901,92
58.34215,-169.1123,"K-19",41,1999,"06/15/1999 11:12:16",2.227824,5.717424,"Snow Crab","Chionoecetes opilio",68580,69,-0.2,3.2,89,199901,93
57.83987,-168.7451,"JI1918",42,1999,"06/15/1999 16:40:06",2.338849,10.277707,"Snow Crab","Chionoecetes opilio",68580,69,1.5,4.3,88,199901,93
57.66497,-168.3816,"I-18",42,1999,"06/16/1999 06:57:28",0.347844,1.594568,"Snow Crab","Chionoecetes opilio",68580,70,2.5,4.4,88,199901,94
58.00969,-169.0669,"J-19",42,1999,"06/15/1999 13:34:42",1.00548,2.957295,"Snow Crab","Chionoecetes opilio",68580,71,0.7,3.8,89,199901,94
57.49253,-168.7393,"IH1918",42,1999,"06/16/1999 09:22:49",1.933448,6.705601,"Snow Crab","Chionoecetes opilio",68580,70,2.5,4.7,88,199901,95
57.8389,-169.3737,"JI2019",42,1999,"06/15/1999 15:30:24",1.592047,4.836597,"Snow Crab","Chionoecetes opilio",68580,67,0,3.6,89,199901,95
57.32639,-168.4124,"H-18",32,1999,"06/16/1999 11:23:09",0.074752,2.476725,"Snow Crab","Chionoecetes opilio",68580,73,2.7,5,88,199901,96
57.67461,-169.0377,"I-19",42,1999,"06/16/1999 06:27:05",0.870987,3.611409,"Snow Crab","Chionoecetes opilio",68580,70,0.7,4.2,89,199901,96
57.17899,-168.6316,"HG1918",32,1999,"06/16/1999 13:23:58",2.410373,7.656268,"Snow Crab","Chionoecetes opilio",68580,75,2.7,5,88,199901,97
57.51029,-169.3516,"IH2019",42,1999,"06/16/1999 08:23:44",4.291036,14.230478,"Snow Crab","Chionoecetes opilio",68580,73,1.4,4.1,89,199901,97
57.01841,-168.3871,"G-18",32,1999,"06/16/1999 15:24:17",3.178477,11.782843,"Snow Crab","Chionoecetes opilio",68580,78,2.5,5.5,88,199901,98
57.33957,-169.0002,"H-19",42,1999,"06/16/1999 10:32:33",2.03607,6.986516,"Snow Crab","Chionoecetes opilio",68580,73,2.4,4.9,89,199901,98
56.85016,-168.6149,"GF1918",32,1999,"06/16/1999 17:13:36",7.007322,20.462512,"Snow Crab","Chionoecetes opilio",68580,93,2.2,5.6,88,199901,99
57.17643,-169.3149,"HG2019",42,1999,"06/16/1999 12:49:47",8.743948,44.746024,"Snow Crab","Chionoecetes opilio",68580,74,2.3,5,89,199901,99
57.00563,-168.9711,"G-19",32,1999,"06/16/1999 14:55:16",11.505239,33.434029,"Snow Crab","Chionoecetes opilio",68580,81,2.5,5.2,89,199901,100
56.66362,-168.3083,"F-18",50,1999,"06/17/1999 06:36:10",7.922768,21.871882,"Snow Crab","Chionoecetes opilio",68580,105,2.4,5.6,88,199901,100
56.84077,-169.2876,"GF2019",32,1999,"06/16/1999 16:52:12",5.495712,11.955585,"Snow Crab","Chionoecetes opilio",68580,81,2.3,5.3,89,199901,101
56.34715,-168.2652,"E-18",50,1999,"06/17/1999 08:59:55",3.749636,7.974072,"Snow Crab","Chionoecetes opilio",68580,150,3.2,5.9,88,199901,101
56.68382,-169.5095,"F-20",32,1999,"06/17/1999 06:22:26",1.435463,3.744687,"Snow Crab","Chionoecetes opilio",68580,82,3.2,4.4,89,199901,102
56.00938,-168.2215,"D-18",50,1999,"06/17/1999 11:34:12",0.505956,0.861202,"Snow Crab","Chionoecetes opilio",68580,148,3.3,6,88,199901,102
56.31789,-168.8651,"E-19",50,1999,"06/17/1999 15:07:41",1.003094,1.707395,"Snow Crab","Chionoecetes opilio",68580,126,3,6,88,199901,103
56.42453,-169.4486,"E-20",50,1999,"06/17/1999 08:49:36",0.49572,0.99144,"Snow Crab","Chionoecetes opilio",68580,107,2.7,5.2,89,199901,103
56.65554,-168.9008,"F-19",32,1999,"06/17/1999 17:43:36",2.629338,5.856435,"Snow Crab","Chionoecetes opilio",68580,99,NA,5.9,88,199901,104
56.3334,-170.0589,"E-21",50,1999,"06/17/1999 11:37:23",2.008686,6.630614,"Snow Crab","Chionoecetes opilio",68580,110,2.7,5.4,89,199901,104
56.82859,-169.8999,"GF2120",42,1999,"06/19/1999 07:11:59",0.793438,2.424394,"Snow Crab","Chionoecetes opilio",68580,71,3.4,4.8,88,199901,105
56.33269,-170.6455,"E-22",61,1999,"06/17/1999 14:00:11",2.716194,6.643927,"Snow Crab","Chionoecetes opilio",68580,120,2.9,5.6,89,199901,105
56.65273,-170.1637,"F-21",42,1999,"06/17/1999 17:33:48",1.207516,3.167255,"Snow Crab","Chionoecetes opilio",68580,100,2.7,4.5,89,199901,106
57.00082,-169.5515,"G-20",42,1999,"06/19/1999 09:28:23",5.301246,14.457943,"Snow Crab","Chionoecetes opilio",68580,61,2.2,4.8,88,199901,106
56.83099,-170.491,"GF2221",42,1999,"06/19/1999 07:12:34",2.002544,6.068317,"Snow Crab","Chionoecetes opilio",68580,102,2.7,5.3,89,199901,107
57.16476,-169.9011,"HG2120",42,1999,"06/19/1999 11:35:35",0.219604,0.976016,"Snow Crab","Chionoecetes opilio",68580,50,2.3,3.1,88,199901,107
57.01119,-170.1787,"G-21",42,1999,"06/19/1999 09:45:04",1.444028,4.604147,"Snow Crab","Chionoecetes opilio",68580,68,2,3,89,199901,108
57.31536,-169.5896,"H-20",42,1999,"06/19/1999 14:16:36",4.173783,11.913313,"Snow Crab","Chionoecetes opilio",68580,62,1.5,5.3,88,199901,108
57.48933,-169.9596,"IH2120",42,1999,"06/19/1999 16:29:41",3.68641,10.724103,"Snow Crab","Chionoecetes opilio",68580,66,0.9,5,88,199901,109
57.65662,-169.6222,"I-20",42,1999,"06/20/1999 07:02:28",3.961884,12.929225,"Snow Crab","Chionoecetes opilio",68580,69,0.8,4.9,88,199901,110
57.11292,-170.451,"HG2221",42,1999,"06/19/1999 13:47:57",0.244604,1.111838,"Snow Crab","Chionoecetes opilio",68580,58,2.6,3.3,89,199901,110
57.82219,-169.9952,"JI2120",42,1999,"06/20/1999 09:09:37",30.297495,82.875383,"Snow Crab","Chionoecetes opilio",68580,70,0.2,4.8,88,199901,111
57.99031,-169.7174,"J-20",42,1999,"06/20/1999 11:13:41",6.638569,18.935514,"Snow Crab","Chionoecetes opilio",68580,68,-0.1,4.5,88,199901,112
57.50845,-170.5761,"IH2221",42,1999,"06/19/1999 18:01:13",3.210981,9.97199,"Snow Crab","Chionoecetes opilio",68580,76,2.1,4.8,89,199901,112
58.32437,-169.7212,"K-20",41,1999,"06/20/1999 13:47:07",6.085294,14.836936,"Snow Crab","Chionoecetes opilio",68580,68,-0.3,4.4,88,199901,113
57.67282,-170.3147,"I-21",42,1999,"06/20/1999 06:28:45",2.732611,11.149522,"Snow Crab","Chionoecetes opilio",68580,75,0.5,4.5,89,199901,113
58.65508,-169.7754,"L-20",41,1999,"06/20/1999 16:17:30",3.1466,9.656097,"Snow Crab","Chionoecetes opilio",68580,66,-1.2,4.3,88,199901,114
57.84389,-170.6138,"JI2221",42,1999,"06/20/1999 08:25:12",4.900791,14.850883,"Snow Crab","Chionoecetes opilio",68580,76,0.6,4.2,89,199901,114
58.98408,-169.8153,"M-20",41,1999,"06/21/1999 06:59:55",4.38627,12.488193,"Snow Crab","Chionoecetes opilio",68580,62,-1.3,4,88,199901,115
58.01031,-170.3423,"J-21",42,1999,"06/20/1999 10:25:30",6.382759,22.94708,"Snow Crab","Chionoecetes opilio",68580,77,0.2,4.6,89,199901,115
58.35278,-170.3781,"K-21",41,1999,"06/20/1999 12:52:38",19.61429,55.756717,"Snow Crab","Chionoecetes opilio",68580,76,-0.4,4,89,199901,116
59.32662,-169.8674,"N-20",41,1999,"06/21/1999 09:40:27",1.194827,7.848899,"Snow Crab","Chionoecetes opilio",68580,59,-1.2,4.1,88,199901,116
58.67749,-170.4282,"L-21",41,1999,"06/20/1999 15:15:50",1.739886,5.201722,"Snow Crab","Chionoecetes opilio",68580,75,-1.1,4.1,89,199901,117
59.65823,-169.9131,"O-20",41,1999,"06/21/1999 12:06:09",2.274302,39.805669,"Snow Crab","Chionoecetes opilio",68580,55,-1.3,3.6,88,199901,117
59.00287,-170.4651,"M-21",41,1999,"06/21/1999 06:34:17",3.596771,12.607197,"Snow Crab","Chionoecetes opilio",68580,73,-1.5,3.9,89,199901,118
59.99426,-169.9651,"P-20",41,1999,"06/21/1999 14:24:57",3.340749,53.557349,"Snow Crab","Chionoecetes opilio",68580,53,-1.4,3.5,88,199901,118
60.32292,-170.019,"Q-20",20,1999,"06/21/1999 16:41:05",7.298175,103.074165,"Snow Crab","Chionoecetes opilio",68580,51,-1.5,3.5,88,199901,119
59.33218,-170.5376,"N-21",41,1999,"06/21/1999 09:05:26",0.801224,3.322147,"Snow Crab","Chionoecetes opilio",68580,69,-1.5,3.7,89,199901,119
59.67819,-170.5886,"O-21",41,1999,"06/21/1999 11:35:53",3.828367,20.4953,"Snow Crab","Chionoecetes opilio",68580,69,-1.6,3.6,89,199901,120
60.33256,-171.3373,"Q-22",41,1999,"06/22/1999 07:00:37",2.873018,34.559489,"Snow Crab","Chionoecetes opilio",68580,65,-1.6,3.6,88,199901,120
60.01079,-170.6175,"P-21",41,1999,"06/21/1999 13:56:11",6.835357,50.405983,"Snow Crab","Chionoecetes opilio",68580,67,-1.6,3.6,89,199901,121
60.32198,-172.0665,"Q-23",43,1999,"06/22/1999 09:43:02",0.041572,0.936306,"Snow Crab","Chionoecetes opilio",68580,58,-1.5,3.7,88,199901,121
60.32912,-170.6604,"Q-21",41,1999,"06/21/1999 16:12:49",8.516316,90.805444,"Snow Crab","Chionoecetes opilio",68580,64,-1.6,3.7,89,199901,122
60.16536,-172.3139,"QP2423",43,1999,"06/23/1999 07:35:29",0.434118,2.604708,"Snow Crab","Chionoecetes opilio",68580,57,-0.3,1.5,88,199901,122
60.66245,-171.3978,"R-22",41,1999,"06/22/1999 06:31:02",2.364325,32.566961,"Snow Crab","Chionoecetes opilio",68580,62,NA,3.9,89,199901,123
60.18398,-173.0379,"QP2524",43,1999,"06/23/1999 12:28:17",0.265235,8.699384,"Snow Crab","Chionoecetes opilio",68580,59,-1.1,3.2,88,199901,123
60.66676,-172.1001,"R-23",41,1999,"06/22/1999 09:09:47",1.588238,120.937695,"Snow Crab","Chionoecetes opilio",68580,63,-1.7,3.4,89,199901,124
60.00918,-172.6437,"P-24",43,1999,"06/23/1999 14:43:34",0.555084,6.969292,"Snow Crab","Chionoecetes opilio",68580,65,-1.4,3.1,88,199901,124
60.66414,-172.7615,"R-24",41,1999,"06/22/1999 11:34:44",1.169501,18.550707,"Snow Crab","Chionoecetes opilio",68580,47,-0.1,3.2,89,199901,125
59.83831,-172.9052,"PO2524",43,1999,"06/23/1999 16:43:23",3.224067,20.943742,"Snow Crab","Chionoecetes opilio",68580,79,-1,4.7,88,199901,125
59.67345,-172.5758,"O-24",43,1999,"06/23/1999 18:46:54",4.330913,16.587335,"Snow Crab","Chionoecetes opilio",68580,83,-0.9,4.6,88,199901,126
60.31279,-173.3831,"Q-25",43,1999,"06/23/1999 06:26:49",1.791532,102.721986,"Snow Crab","Chionoecetes opilio",68580,65,-1.3,3.8,89,199901,126
59.66805,-171.9107,"O-23",43,1999,"06/24/1999 07:05:58",9.543093,50.371617,"Snow Crab","Chionoecetes opilio",68580,76,-1.6,4,88,199901,127
59.83237,-172.2482,"PO2423",43,1999,"06/24/1999 09:21:14",6.359412,66.941178,"Snow Crab","Chionoecetes opilio",68580,74,-1.6,4.2,88,199901,128
60.12943,-173.7644,"QP2625",43,1999,"06/23/1999 11:07:54",3.460815,44.713377,"Snow Crab","Chionoecetes opilio",68580,88,-0.1,4.3,89,199901,128
59.99899,-171.9634,"P-23",43,1999,"06/24/1999 11:20:32",1.847198,19.431864,"Snow Crab","Chionoecetes opilio",68580,64,-1.4,3.9,88,199901,129
60.00246,-171.3219,"P-22",41,1999,"06/24/1999 13:46:58",2.445985,21.394657,"Snow Crab","Chionoecetes opilio",68580,68,-1.6,4,88,199901,130
59.83028,-173.5758,"PO2625",43,1999,"06/23/1999 17:14:41",6.058223,22.740544,"Snow Crab","Chionoecetes opilio",68580,96,0.2,4.5,89,199901,130
59.67686,-171.251,"O-22",41,1999,"06/24/1999 16:17:17",4.248947,24.845263,"Snow Crab","Chionoecetes opilio",68580,71,-1.6,4.5,88,199901,131
59.66271,-173.2447,"O-25",43,1999,"06/24/1999 06:36:16",9.78761,27.405308,"Snow Crab","Chionoecetes opilio",68580,97,0.1,4.3,89,199901,131
59.33566,-171.8572,"N-23",43,1999,"06/25/1999 07:06:51",7.983311,27.609218,"Snow Crab","Chionoecetes opilio",68580,79,-1.2,4.4,88,199901,132
59.49889,-173.477,"ON2625",43,1999,"06/24/1999 09:02:26",5.852426,24.193435,"Snow Crab","Chionoecetes opilio",68580,103,0.4,4.5,89,199901,132
59.33267,-171.1984,"N-22",41,1999,"06/25/1999 09:31:04",2.184805,11.057886,"Snow Crab","Chionoecetes opilio",68580,74,-1.6,3.9,88,199901,133
59.48234,-172.919,"ON2524",43,1999,"06/24/1999 11:23:57",11.947935,33.776863,"Snow Crab","Chionoecetes opilio",68580,95,0.1,4.4,89,199901,133
59.01611,-171.1309,"M-22",41,1999,"06/25/1999 12:00:45",4.478866,15.699581,"Snow Crab","Chionoecetes opilio",68580,75,-1.5,4.7,88,199901,134
59.34012,-173.1548,"N-25",43,1999,"06/24/1999 13:31:22",4.097308,36.503286,"Snow Crab","Chionoecetes opilio",68580,100,0.4,4.5,89,199901,134
58.99752,-171.7669,"M-23",41,1999,"06/25/1999 14:24:33",5.671229,17.852547,"Snow Crab","Chionoecetes opilio",68580,85,-0.6,4.7,88,199901,135
59.31472,-172.4826,"N-24",43,1999,"06/24/1999 16:16:18",7.822228,24.692685,"Snow Crab","Chionoecetes opilio",68580,89,-0.5,4.4,89,199901,135
58.67484,-171.7156,"L-23",41,1999,"06/25/1999 17:04:43",1.154143,3.751277,"Snow Crab","Chionoecetes opilio",68580,91,0.1,5.2,88,199901,136
58.99519,-172.5466,"M-24",41,1999,"06/25/1999 06:36:38",1.762381,4.841707,"Snow Crab","Chionoecetes opilio",68580,98,NA,4.6,89,199901,136
58.67448,-171.0675,"L-22",41,1999,"06/26/1999 07:01:22",6.554546,17.66141,"Snow Crab","Chionoecetes opilio",68580,82,-0.5,4.9,88,199901,137
58.98352,-173.0609,"M-25",61,1999,"06/25/1999 08:45:38",15.007645,306.211351,"Snow Crab","Chionoecetes opilio",68580,105,NA,5.4,89,199901,137
58.33932,-171.009,"K-22",41,1999,"06/26/1999 09:36:33",3.173315,10.97214,"Snow Crab","Chionoecetes opilio",68580,82,0.2,5.1,88,199901,138
58.67739,-172.9781,"L-25",61,1999,"06/25/1999 11:12:49",8.324855,29.461338,"Snow Crab","Chionoecetes opilio",68580,112,1.4,5.5,89,199901,138
58.33657,-171.6405,"K-23",41,1999,"06/26/1999 12:00:25",0.187955,0.99342,"Snow Crab","Chionoecetes opilio",68580,94,0.7,5.3,88,199901,139
58.64703,-172.3969,"L-24",61,1999,"06/25/1999 13:31:10",4.098001,10.616584,"Snow Crab","Chionoecetes opilio",68580,100,NA,5.2,89,199901,139
58.00027,-171.6153,"J-23",41,1999,"06/26/1999 14:37:27",0.082142,0.448866,"Snow Crab","Chionoecetes opilio",68580,96,1.2,5.4,88,199901,140
58.33891,-172.3419,"K-24",61,1999,"06/25/1999 15:59:49",25.487786,320.040203,"Snow Crab","Chionoecetes opilio",68580,102,1.1,4.3,89,199901,140
58.002,-170.9845,"J-22",42,1999,"06/26/1999 17:06:32",0.665477,1.93203,"Snow Crab","Chionoecetes opilio",68580,85,1.1,5.3,88,199901,141
58.32463,-172.9258,"K-25",61,1999,"06/26/1999 06:31:25",7.03568,24.383583,"Snow Crab","Chionoecetes opilio",68580,108,1.6,5.6,89,199901,141
57.64696,-170.8755,"I-22",42,1999,"06/27/1999 07:12:07",0.707369,8.448485,"Snow Crab","Chionoecetes opilio",68580,83,2,5.8,88,199901,142
58.00697,-172.9117,"J-25",61,1999,"06/26/1999 08:53:26",36.51896,495.639882,"Snow Crab","Chionoecetes opilio",68580,108,1.9,5.9,89,199901,142
57.66423,-171.512,"I-23",41,1999,"06/27/1999 09:39:32",1.311217,4.198369,"Snow Crab","Chionoecetes opilio",68580,97,1.7,6.2,88,199901,143
57.99739,-173.4551,"J-26",61,1999,"06/26/1999 11:07:02",2.570311,13.731798,"Snow Crab","Chionoecetes opilio",68580,116,2.2,5.7,89,199901,143
57.33863,-171.483,"H-23",41,1999,"06/27/1999 12:15:40",1.218936,5.674018,"Snow Crab","Chionoecetes opilio",68580,99,2.5,6.1,88,199901,144
57.68734,-173.3933,"I-26",61,1999,"06/26/1999 13:40:49",1.088689,4.708864,"Snow Crab","Chionoecetes opilio",68580,143,2.7,6.2,89,199901,144
57.33266,-170.8638,"H-22",42,1999,"06/27/1999 14:58:10",2.105978,7.164667,"Snow Crab","Chionoecetes opilio",68580,81,2.6,6.1,88,199901,145
57.68086,-172.8186,"I-25",61,1999,"06/26/1999 16:06:52",3.185399,9.193852,"Snow Crab","Chionoecetes opilio",68580,118,2.2,6.2,89,199901,145
57.00665,-170.7822,"G-22",42,1999,"06/27/1999 17:32:06",1.51897,4.24418,"Snow Crab","Chionoecetes opilio",68580,93,2.8,6.1,88,199901,146
57.96523,-172.2739,"J-24",61,1999,"06/27/1999 06:30:54",4.580207,11.499242,"Snow Crab","Chionoecetes opilio",68580,105,1.7,5.7,89,199901,146
57.00734,-172.0395,"G-24",61,1999,"06/28/1999 06:38:39",0.088641,2.284553,"Snow Crab","Chionoecetes opilio",68580,115,2.9,6.5,88,199901,147
57.67491,-172.1996,"I-24",61,1999,"06/27/1999 08:47:03",1.55212,4.714384,"Snow Crab","Chionoecetes opilio",68580,107,1.5,6.1,89,199901,147
57.00883,-171.4039,"G-23",61,1999,"06/28/1999 09:06:46",1.871129,5.571389,"Snow Crab","Chionoecetes opilio",68580,107,2.7,6.5,88,199901,148
57.34168,-172.1374,"H-24",61,1999,"06/27/1999 11:16:03",1.514632,3.777138,"Snow Crab","Chionoecetes opilio",68580,107,1.9,6.1,89,199901,148
56.66889,-171.3476,"F-23",61,1999,"06/28/1999 11:24:41",4.105336,10.598602,"Snow Crab","Chionoecetes opilio",68580,117,2.7,6.6,88,199901,149
57.33468,-172.7233,"H-25",61,1999,"06/27/1999 13:42:24",0.185729,0.844221,"Snow Crab","Chionoecetes opilio",68580,116,2.3,6.3,89,199901,149
56.66548,-170.7515,"F-22",61,1999,"06/28/1999 14:05:51",1.613459,5.42579,"Snow Crab","Chionoecetes opilio",68580,111,2.6,7,88,199901,150
57.33274,-173.3003,"H-26",61,1999,"06/27/1999 16:04:34",0.775615,1.443005,"Snow Crab","Chionoecetes opilio",68580,120,2.5,6.3,89,199901,150
57.01801,-173.2271,"G-26",61,1999,"06/27/1999 18:40:16",2.1889,4.299624,"Snow Crab","Chionoecetes opilio",68580,137,2.8,6.4,89,199901,151
58.32793,-173.5694,"K-26",61,1999,"07/04/1999 07:17:19",1.37524,4.443083,"Snow Crab","Chionoecetes opilio",68580,113,2.2,6.4,88,199901,151
56.96124,-172.7232,"G-25",61,1999,"06/28/1999 06:40:25",3.275442,9.229147,"Snow Crab","Chionoecetes opilio",68580,125,2.6,6.4,89,199901,152
58.6633,-173.6266,"L-26",61,1999,"07/04/1999 09:45:38",28.160877,398.324216,"Snow Crab","Chionoecetes opilio",68580,124,1.9,6.6,88,199901,152
56.67148,-172.5666,"F-25",61,1999,"06/28/1999 09:02:56",0.250245,0.769986,"Snow Crab","Chionoecetes opilio",68580,136,2.8,6.5,89,199901,153
58.99284,-173.7218,"M-26",61,1999,"07/04/1999 12:37:38",5.089161,18.879145,"Snow Crab","Chionoecetes opilio",68580,116,1.7,7,88,199901,153
56.65625,-171.9781,"F-24",61,1999,"06/28/1999 11:36:20",1.213292,2.35918,"Snow Crab","Chionoecetes opilio",68580,126,2.7,6.6,89,199901,154
59.32925,-173.8013,"N-26",62,1999,"07/04/1999 15:03:13",2.27981,15.404123,"Snow Crab","Chionoecetes opilio",68580,108,1.1,6.6,88,199901,154
58.35159,-174.3108,"K-27",61,1999,"07/04/1999 06:57:37",0.289752,1.439764,"Snow Crab","Chionoecetes opilio",68580,190,NA,5.9,89,199901,155
59.64976,-173.8692,"O-26",62,1999,"07/05/1999 07:01:50",3.643715,12.891532,"Snow Crab","Chionoecetes opilio",68580,95,0.9,6.2,88,199901,155
59.99594,-173.9491,"P-26",43,1999,"07/05/1999 09:34:52",2.344522,8.869565,"Snow Crab","Chionoecetes opilio",68580,95,0.2,6.4,88,199901,156
58.67348,-174.25,"L-27",61,1999,"07/04/1999 09:56:23",0.229868,0.864164,"Snow Crab","Chionoecetes opilio",68580,150,2.4,6.3,89,199901,156
60.33008,-174.0575,"Q-26",43,1999,"07/05/1999 11:58:43",4.549994,31.098583,"Snow Crab","Chionoecetes opilio",68580,89,-0.3,7,88,199901,157
59.0021,-174.3694,"M-27",61,1999,"07/04/1999 12:41:33",0.23626,2.126341,"Snow Crab","Chionoecetes opilio",68580,126,1.6,6.2,89,199901,157
60.66486,-173.4862,"R-25",41,1999,"07/05/1999 14:59:13",2.104069,28.292201,"Snow Crab","Chionoecetes opilio",68580,64,-1.1,7.7,88,199901,158
59.3366,-174.4249,"N-27",62,1999,"07/04/1999 15:16:44",4.215919,8.904311,"Snow Crab","Chionoecetes opilio",68580,119,1.1,6.8,89,199901,158
61.00001,-171.477,"S-22",41,1999,"07/06/1999 07:00:22",15.577223,239.851693,"Snow Crab","Chionoecetes opilio",68580,59,-1.6,7.3,88,199901,159
59.69119,-174.4572,"O-27",62,1999,"07/05/1999 06:48:44",25.211661,295.110575,"Snow Crab","Chionoecetes opilio",68580,114,0.7,6.1,89,199901,159
61.00011,-172.1395,"S-23",41,1999,"07/06/1999 09:20:38",10.917662,171.780775,"Snow Crab","Chionoecetes opilio",68580,62,-1.6,7.1,88,199901,160
59.82861,-174.2578,"PO2726",62,1999,"07/05/1999 08:58:58",4.759037,20.854206,"Snow Crab","Chionoecetes opilio",68580,106,0.5,5.9,89,199901,160
61.00085,-172.7989,"S-24",41,1999,"07/06/1999 11:37:08",8.564291,198.126476,"Snow Crab","Chionoecetes opilio",68580,65,-1.3,6.9,88,199901,161
