"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
58.32773,-166.549,"K-03",10,2004,"06/25/2004 11:34:44",0.473193,0.630923,"Red King Crab","Paralithodes camtschaticus",69322,48,3.7,7.9,88,200401,88
58.65916,-166.5671,"L-03",20,2004,"06/25/2004 13:51:37",1.179892,1.027781,"Red King Crab","Paralithodes camtschaticus",69322,42,4.3,7.9,88,200401,89
59.62422,-165.9568,"O-04",20,2004,"06/26/2004 11:55:00",0.007927,0.208607,"Red King Crab","Paralithodes camtschaticus",69322,26,7.5,7.9,89,200401,89
58.98748,-166.583,"M-03",20,2004,"06/25/2004 16:07:15",0.248494,0.414156,"Red King Crab","Paralithodes camtschaticus",69322,35,5,8.9,88,200401,90
59.33684,-165.9448,"N-04",20,2004,"06/26/2004 14:08:48",0.110806,0.639266,"Red King Crab","Paralithodes camtschaticus",69322,25,6.4,7.4,89,200401,90
59.33213,-166.5812,"N-03",20,2004,"06/26/2004 16:47:52",0.075358,0.209327,"Red King Crab","Paralithodes camtschaticus",69322,28,6.2,7,89,200401,91
59.33572,-167.278,"N-02",20,2004,"06/27/2004 06:36:52",0.206873,0.20981,"Red King Crab","Paralithodes camtschaticus",69322,33,5.5,6.3,89,200401,92
59.00734,-167.2403,"M-02",20,2004,"06/27/2004 09:16:40",0.199488,0.218259,"Red King Crab","Paralithodes camtschaticus",69322,39,4.5,6.8,89,200401,93
58.67218,-167.2184,"L-02",20,2004,"06/27/2004 11:43:45",0.278533,0.201835,"Red King Crab","Paralithodes camtschaticus",69322,43,4.3,7,89,200401,94
59.34408,-167.9162,"N-01",20,2004,"06/26/2004 17:12:42",0.243904,0.427902,"Red King Crab","Paralithodes camtschaticus",69322,41,4.4,7.7,88,200401,96
59.01337,-167.8821,"M-01",20,2004,"06/27/2004 06:36:59",0.342124,0.433068,"Red King Crab","Paralithodes camtschaticus",69322,43,4.2,6.1,88,200401,97
57.67894,-167.7643,"I-01",31,2004,"06/27/2004 16:13:52",0.008426,0.200612,"Red King Crab","Paralithodes camtschaticus",69322,70,2.1,8.8,88,200401,101
57.32288,-169.6017,"H-20",42,2004,"07/02/2004 15:52:33",9.186952,2.973124,"Red King Crab","Paralithodes camtschaticus",69322,63,3.6,9,89,200401,114
57.00455,-169.5697,"G-20",42,2004,"06/30/2004 15:10:04",7.752119,3.185803,"Red King Crab","Paralithodes camtschaticus",69322,61,3.8,8.7,88,200401,115
57.10972,-170.4548,"HG2221",42,2004,"07/02/2004 11:24:05",27.4039,36.665697,"Red King Crab","Paralithodes camtschaticus",69322,50,5.9,6.6,88,200401,117
57.9902,-168.4413,"J-18",42,2004,"07/03/2004 14:29:29",0.062549,0.19425,"Red King Crab","Paralithodes camtschaticus",69322,69,2.6,8.9,89,200401,118
57.50551,-170.0133,"IH2120",42,2004,"07/02/2004 16:20:00",9.929892,2.649148,"Red King Crab","Paralithodes camtschaticus",69322,69,2.8,8.1,88,200401,119
59.65036,-168.6186,"O-18",20,2004,"07/04/2004 14:08:37",0.455679,0.224031,"Red King Crab","Paralithodes camtschaticus",69322,39,5.3,6.3,89,200401,123
60.34361,-168.6915,"Q-18",20,2004,"07/05/2004 06:32:11",0.208516,0.214083,"Red King Crab","Paralithodes camtschaticus",69322,36,6.8,7,89,200401,125
59.65479,-169.2638,"O-19",20,2004,"07/04/2004 14:28:26",0.704382,0.225764,"Red King Crab","Paralithodes camtschaticus",69322,48,3.2,7,88,200401,128
57.65195,-169.6531,"I-20",42,2004,"07/06/2004 17:36:08",0.931065,0.203289,"Red King Crab","Paralithodes camtschaticus",69322,70,3.4,9.9,89,200401,134
57.67239,-170.2765,"I-21",42,2004,"07/06/2004 17:20:45",0.852461,0.219142,"Red King Crab","Paralithodes camtschaticus",69322,72,3.3,9.8,88,200401,139
57.32582,-159.0643,"H-15",10,2005,"06/03/2005 06:55:49",1.644483,0.867801,"Red King Crab","Paralithodes camtschaticus",69322,50,4.8,4.8,89,200501,1
57.6622,-159.0087,"I-15",10,2005,"06/03/2005 10:11:03",0.026535,0.228752,"Red King Crab","Paralithodes camtschaticus",69322,50,5,5.2,89,200501,2
57.98577,-158.9787,"J-15",10,2005,"06/03/2005 13:05:08",0.022487,0.244422,"Red King Crab","Paralithodes camtschaticus",69322,43,5.5,6.6,89,200501,3
57.32173,-158.4225,"H-16",10,2005,"06/03/2005 12:48:32",0.00023,0.230497,"Red King Crab","Paralithodes camtschaticus",69322,33,6,6.3,88,200501,4
57.6445,-158.3656,"I-16",10,2005,"06/03/2005 15:19:53",0.054097,0.474539,"Red King Crab","Paralithodes camtschaticus",69322,35,5.4,5.7,88,200501,5
58.28496,-159.9718,"K-13",10,2005,"06/04/2005 06:59:19",2.212888,1.345221,"Red King Crab","Paralithodes camtschaticus",69322,43,5.7,5.2,89,200501,5
58.01018,-160.21021,"J-13",10,2005,"06/04/2005 09:30:13",4.788006,3.210656,"Red King Crab","Paralithodes camtschaticus",69322,52,4.5,4.6,89,200501,6
58.0192,-159.6097,"J-14",10,2005,"06/04/2005 06:33:11",0.78626,0.591173,"Red King Crab","Paralithodes camtschaticus",69322,43,5.3,5.7,88,200501,7
57.67807,-160.2681,"I-13",31,2005,"06/04/2005 12:11:17",6.199362,4.761763,"Red King Crab","Paralithodes camtschaticus",69322,56,4.8,5.2,89,200501,7
57.67842,-159.62939,"I-14",10,2005,"06/04/2005 09:02:42",1.806803,1.314039,"Red King Crab","Paralithodes camtschaticus",69322,51,4.9,4.9,88,200501,8
57.33667,-160.29449,"H-13",31,2005,"06/04/2005 15:34:21",20.129127,14.868354,"Red King Crab","Paralithodes camtschaticus",69322,61,4.5,6,89,200501,8
57.34671,-159.6667,"H-14",10,2005,"06/04/2005 11:35:59",5.594262,4.372415,"Red King Crab","Paralithodes camtschaticus",69322,57,4.8,5.1,88,200501,9
57.01126,-160.32851,"G-13",31,2005,"06/04/2005 18:00:04",17.789392,26.43711,"Red King Crab","Paralithodes camtschaticus",69322,64,4.6,6.7,89,200501,9
56.31405,-161.629,"E-11",10,2005,"06/05/2005 06:52:02",34.736093,27.698061,"Red King Crab","Paralithodes camtschaticus",69322,65,4.5,7,89,200501,10
57.00697,-159.6743,"G-14",10,2005,"06/04/2005 16:37:08",3.485625,2.225814,"Red King Crab","Paralithodes camtschaticus",69322,55,5.1,6,88,200501,11
56.65631,-161.61079,"F-11",31,2005,"06/05/2005 09:39:28",29.906403,30.483994,"Red King Crab","Paralithodes camtschaticus",69322,91,3.7,7.8,89,200501,11
56.99107,-161.5791,"G-11",31,2005,"06/05/2005 12:08:58",34.957312,35.487348,"Red King Crab","Paralithodes camtschaticus",69322,70,3.7,8.2,89,200501,12
56.67272,-160.36279,"F-13",31,2005,"06/05/2005 09:16:52",6.179884,5.929978,"Red King Crab","Paralithodes camtschaticus",69322,61,4.3,6.4,88,200501,13
57.3224,-161.563,"H-11",31,2005,"06/05/2005 14:41:58",26.969054,28.347237,"Red King Crab","Paralithodes camtschaticus",69322,55,4.6,7,89,200501,13
56.33094,-160.9852,"E-12",10,2005,"06/05/2005 12:45:37",7.148773,3.924304,"Red King Crab","Paralithodes camtschaticus",69322,54,5,6.5,88,200501,14
57.32052,-160.9556,"H-12",31,2005,"06/05/2005 17:37:59",17.481066,15.069884,"Red King Crab","Paralithodes camtschaticus",69322,61,4.3,6.4,89,200501,14
57.65813,-161.5153,"I-11",10,2005,"06/06/2005 07:04:00",11.311073,17.970863,"Red King Crab","Paralithodes camtschaticus",69322,55,4.7,5.6,89,200501,15
56.66389,-160.9863,"F-12",31,2005,"06/05/2005 15:27:55",15.241272,18.9411,"Red King Crab","Paralithodes camtschaticus",69322,67,4.1,8.3,88,200501,15
57.98267,-161.4946,"J-11",10,2005,"06/06/2005 09:58:07",13.282019,42.605358,"Red King Crab","Paralithodes camtschaticus",69322,57,5.2,5,89,200501,16
56.97869,-160.9567,"G-12",31,2005,"06/05/2005 18:14:33",17.581765,21.502097,"Red King Crab","Paralithodes camtschaticus",69322,67,4.2,7.2,88,200501,16
58.31854,-162.0509,"K-10",10,2005,"06/06/2005 13:08:07",47.621953,148.467015,"Red King Crab","Paralithodes camtschaticus",69322,48,6.3,5.8,89,200501,17
57.65564,-160.8848,"I-12",31,2005,"06/06/2005 06:37:42",9.759775,8.355198,"Red King Crab","Paralithodes camtschaticus",69322,59,4.5,5.2,88,200501,17
57.99345,-160.85741,"J-12",10,2005,"06/06/2005 09:22:29",13.832092,7.634596,"Red King Crab","Paralithodes camtschaticus",69322,47,4.8,5.1,88,200501,18
58.64851,-162.7406,"L-09",10,2005,"06/06/2005 16:42:40",0.666713,0.645206,"Red King Crab","Paralithodes camtschaticus",69322,28,5.5,5.6,89,200501,18
58.2184,-161.54849,"K-11",10,2005,"06/06/2005 15:35:03",5.205392,3.476055,"Red King Crab","Paralithodes camtschaticus",69322,40,5.3,5.2,88,200501,20
57.67703,-162.73151,"I-09",10,2005,"06/07/2005 12:22:34",6.496081,4.016814,"Red King Crab","Paralithodes camtschaticus",69322,45,5.3,5,89,200501,21
57.33183,-162.77609,"H-09",10,2005,"06/07/2005 15:01:35",21.993624,15.603197,"Red King Crab","Paralithodes camtschaticus",69322,49,4.9,6,89,200501,22
58.00651,-162.14639,"J-10",10,2005,"06/07/2005 06:39:39",2.908125,2.289862,"Red King Crab","Paralithodes camtschaticus",69322,40,5.4,5.5,88,200501,22
57.67725,-162.1331,"I-10",10,2005,"06/07/2005 09:20:28",18.650881,10.05674,"Red King Crab","Paralithodes camtschaticus",69322,49,5.1,5.3,88,200501,23
57.00997,-162.77789,"G-09",31,2005,"06/07/2005 17:43:11",24.255333,19.491658,"Red King Crab","Paralithodes camtschaticus",69322,61,4.1,7,89,200501,23
57.34634,-162.15379,"H-10",10,2005,"06/07/2005 12:13:00",31.423314,24.154415,"Red King Crab","Paralithodes camtschaticus",69322,53,4.8,6.3,88,200501,24
55.99764,-162.80341,"D-09",31,2005,"06/08/2005 09:52:10",70.459456,84.399559,"Red King Crab","Paralithodes camtschaticus",69322,80,4,6.8,89,200501,25
57.00545,-162.1664,"G-10",31,2005,"06/07/2005 14:43:51",28.841532,25.54647,"Red King Crab","Paralithodes camtschaticus",69322,62,4.1,6.7,88,200501,25
55.68788,-163.3996,"C-08",31,2005,"06/08/2005 13:08:00",0.110552,0.204726,"Red King Crab","Paralithodes camtschaticus",69322,77,NA,6.5,89,200501,26
56.67673,-162.1665,"F-10",31,2005,"06/07/2005 17:15:13",5.424879,2.558905,"Red King Crab","Paralithodes camtschaticus",69322,70,4.1,7.2,88,200501,26
56.33442,-162.17551,"E-10",31,2005,"06/08/2005 06:50:34",33.965848,33.888389,"Red King Crab","Paralithodes camtschaticus",69322,79,4,7.3,88,200501,27
56.00365,-162.25349,"D-10",31,2005,"06/08/2005 09:17:19",14.803885,9.08612,"Red King Crab","Paralithodes camtschaticus",69322,74,4.5,6.1,88,200501,28
55.67566,-162.8278,"C-09",10,2005,"06/08/2005 12:25:17",0.430846,0.276183,"Red King Crab","Paralithodes camtschaticus",69322,53,4.6,7,88,200501,29
56.65833,-162.7982,"F-09",31,2005,"06/09/2005 14:16:03",1.687168,1.080133,"Red King Crab","Paralithodes camtschaticus",69322,73,3.9,7.6,88,200501,33
57.32447,-164.01691,"H-07",31,2005,"06/10/2005 11:48:58",28.16473,17.251194,"Red King Crab","Paralithodes camtschaticus",69322,63,3.4,7.7,89,200501,34
57.65219,-164.0038,"I-07",10,2005,"06/10/2005 14:20:08",4.414958,2.058789,"Red King Crab","Paralithodes camtschaticus",69322,52,4.4,6,89,200501,35
56.65455,-163.3651,"F-08",31,2005,"06/09/2005 18:13:12",0.564642,0.218853,"Red King Crab","Paralithodes camtschaticus",69322,76,3.6,7.9,88,200501,35
57.98166,-164.0356,"J-07",10,2005,"06/10/2005 17:02:01",1.633444,0.86084,"Red King Crab","Paralithodes camtschaticus",69322,48,4.6,6.4,89,200501,36
56.9799,-163.3835,"G-08",31,2005,"06/10/2005 06:38:38",9.990972,4.987551,"Red King Crab","Paralithodes camtschaticus",69322,68,3.4,8,88,200501,36
57.32322,-163.3839,"H-08",10,2005,"06/10/2005 09:09:59",14.68605,8.392029,"Red King Crab","Paralithodes camtschaticus",69322,55,4.4,7.6,88,200501,37
58.32753,-164.01089,"K-07",10,2005,"06/11/2005 06:58:00",1.661311,0.67533,"Red King Crab","Paralithodes camtschaticus",69322,41,5,4.9,89,200501,37
57.66005,-163.3687,"I-08",10,2005,"06/10/2005 11:31:26",8.830613,4.385302,"Red King Crab","Paralithodes camtschaticus",69322,49,4.9,6,88,200501,38
58.65695,-164.0032,"L-07",10,2005,"06/11/2005 09:36:23",1.486608,0.686127,"Red King Crab","Paralithodes camtschaticus",69322,36,4.1,4.2,89,200501,38
57.98552,-163.3721,"J-08",10,2005,"06/10/2005 13:52:50",10.682858,4.103807,"Red King Crab","Paralithodes camtschaticus",69322,46,5.1,5.7,88,200501,39
58.31978,-163.36591,"K-08",10,2005,"06/10/2005 16:15:36",0.560368,0.239473,"Red King Crab","Paralithodes camtschaticus",69322,35,NA,8.5,88,200501,40
59.01011,-166.5984,"M-03",20,2005,"06/12/2005 12:09:57",0.505018,0.216746,"Red King Crab","Paralithodes camtschaticus",69322,35,3.5,3.7,89,200501,44
58.67636,-166.5813,"L-03",20,2005,"06/12/2005 14:41:48",0.103218,0.198497,"Red King Crab","Paralithodes camtschaticus",69322,43,2.7,3.4,89,200501,45
58.34413,-166.5656,"K-03",10,2005,"06/12/2005 17:17:30",0.226077,0.206275,"Red King Crab","Paralithodes camtschaticus",69322,49,2.8,3,89,200501,46
58.67103,-165.3391,"L-05",10,2005,"06/13/2005 07:00:23",1.318353,0.902055,"Red King Crab","Paralithodes camtschaticus",69322,40,4.2,3.8,89,200501,47
58.34754,-165.29559,"K-05",10,2005,"06/13/2005 09:29:32",2.410473,1.036317,"Red King Crab","Paralithodes camtschaticus",69322,46,3.8,3.9,89,200501,48
59.00848,-165.9308,"M-04",20,2005,"06/12/2005 12:01:21",1.799647,1.879527,"Red King Crab","Paralithodes camtschaticus",69322,32,4.4,4.5,88,200501,48
58.00913,-165.2366,"J-05",10,2005,"06/13/2005 12:32:35",0.688975,0.21803,"Red King Crab","Paralithodes camtschaticus",69322,52,4.2,4.6,89,200501,49
58.32442,-165.9173,"K-04",10,2005,"06/12/2005 16:57:44",0.378687,0.222757,"Red King Crab","Paralithodes camtschaticus",69322,46,3,3.2,88,200501,50
58.34198,-164.63499,"K-06",10,2005,"06/13/2005 08:54:27",1.255335,0.216437,"Red King Crab","Paralithodes camtschaticus",69322,40,NA,5.1,88,200501,52
57.01085,-165.2188,"G-05",31,2005,"06/14/2005 07:01:34",0.552223,0.214873,"Red King Crab","Paralithodes camtschaticus",69322,72,3.2,6.7,89,200501,52
57.65952,-164.6152,"I-06",10,2005,"06/13/2005 15:06:08",0.335634,0.233079,"Red King Crab","Paralithodes camtschaticus",69322,51,NA,6.1,88,200501,55
57.00966,-164.0269,"G-07",31,2005,"06/14/2005 09:01:09",12.429082,4.505868,"Red King Crab","Paralithodes camtschaticus",69322,66,NA,7.8,88,200501,57
57.01094,-164.6013,"G-06",31,2005,"06/14/2005 11:35:32",35.719596,11.504259,"Red King Crab","Paralithodes camtschaticus",69322,68,NA,7.7,88,200501,58
58.32261,-167.83459,"K-01",41,2005,"06/21/2005 06:59:35",0.433886,0.423304,"Red King Crab","Paralithodes camtschaticus",69322,60,2.5,5.3,89,200501,72
58.65211,-167.8694,"L-01",20,2005,"06/21/2005 09:24:32",1.164632,0.443669,"Red King Crab","Paralithodes camtschaticus",69322,46,3.3,4.3,89,200501,73
57.99292,-165.9036,"J-04",10,2005,"06/20/2005 15:05:53",0.573646,0.661899,"Red King Crab","Paralithodes camtschaticus",69322,57,3.1,5.3,88,200501,75
59.30669,-167.93069,"N-01",20,2005,"06/21/2005 14:47:05",0.366044,0.225953,"Red King Crab","Paralithodes camtschaticus",69322,39,3.1,3.5,89,200501,75
58.32682,-167.1844,"K-02",20,2005,"06/21/2005 06:40:11",0.420319,0.428896,"Red King Crab","Paralithodes camtschaticus",69322,53,3,4.8,88,200501,76
59.66289,-167.952,"O-01",20,2005,"06/21/2005 17:14:36",0.115445,0.22997,"Red King Crab","Paralithodes camtschaticus",69322,35,3.7,3.9,89,200501,76
58.98602,-167.2372,"M-02",20,2005,"06/21/2005 12:31:00",0.36868,0.22758,"Red King Crab","Paralithodes camtschaticus",69322,41,3.7,5,88,200501,78
60.00296,-169.3076,"P-19",20,2005,"06/22/2005 12:00:11",0.211727,0.219179,"Red King Crab","Paralithodes camtschaticus",69322,47,0.7,4.3,89,200501,79
59.67678,-169.25481,"O-19",20,2005,"06/22/2005 14:30:59",1.233086,0.439603,"Red King Crab","Paralithodes camtschaticus",69322,48,1.3,5.2,89,200501,80
60.00901,-168.653,"P-18",20,2005,"06/22/2005 13:43:34",0.381637,0.381637,"Red King Crab","Paralithodes camtschaticus",69322,39,3,3.8,88,200501,84
59.67771,-168.6201,"O-18",20,2005,"06/22/2005 16:07:56",0.142243,0.225783,"Red King Crab","Paralithodes camtschaticus",69322,41,3.2,3.5,88,200501,85
59.01276,-168.5233,"M-18",20,2005,"06/23/2005 09:11:33",0.314759,0.214122,"Red King Crab","Paralithodes camtschaticus",69322,48,3,4.6,88,200501,87
56.9877,-169.535,"G-20",42,2005,"06/29/2005 12:03:59",8.205219,3.49996,"Red King Crab","Paralithodes camtschaticus",69322,62,5.4,8.5,88,200501,109
57.09695,-170.5434,"HG2221",42,2005,"06/30/2005 06:57:21",28.189602,12.958212,"Red King Crab","Paralithodes camtschaticus",69322,70,6,7.6,89,200501,110
57.49062,-169.34,"IH2019",42,2005,"06/30/2005 07:18:34",0.997412,0.218252,"Red King Crab","Paralithodes camtschaticus",69322,71,3.7,8.8,88,200501,112
57.50286,-170.0235,"IH2120",42,2005,"06/30/2005 14:25:12",9.910663,2.34675,"Red King Crab","Paralithodes camtschaticus",69322,65,NA,NA,89,200501,113
57.65239,-170.2619,"I-21",42,2005,"06/30/2005 16:43:23",0.912342,0.189283,"Red King Crab","Paralithodes camtschaticus",69322,69,NA,NA,89,200501,114
57.66705,-169.6469,"I-20",42,2005,"06/30/2005 15:23:50",1.022886,0.213101,"Red King Crab","Paralithodes camtschaticus",69322,72,3.6,9.2,88,200501,115
57.01168,-159.1026,"G-15",10,2006,"06/02/2006 06:38:21",0.262404,0.228178,"Red King Crab","Paralithodes camtschaticus",69322,36,4.3,4.3,134,200601,2
57.34725,-159.06171,"H-15",10,2006,"06/02/2006 10:24:34",0.063693,0.252749,"Red King Crab","Paralithodes camtschaticus",69322,49,2.8,2.7,134,200601,3
57.98961,-158.32249,"J-16",10,2006,"06/02/2006 14:57:37",3.34307,31.297813,"Red King Crab","Paralithodes camtschaticus",69322,33,2.4,5,88,200601,3
58.00415,-159.6013,"J-14",10,2006,"06/03/2006 09:46:00",0.291296,0.219019,"Red King Crab","Paralithodes camtschaticus",69322,42,2.2,2.5,88,200601,5
57.66298,-159.6394,"I-14",10,2006,"06/03/2006 12:59:22",4.656558,5.507461,"Red King Crab","Paralithodes camtschaticus",69322,50,2.4,2.5,88,200601,6
57.33544,-159.675,"H-14",10,2006,"06/03/2006 15:36:37",2.494847,3.118558,"Red King Crab","Paralithodes camtschaticus",69322,56,2.5,2.6,88,200601,7
58.00908,-160.2058,"J-13",10,2006,"06/03/2006 08:53:21",3.43604,3.566097,"Red King Crab","Paralithodes camtschaticus",69322,51,1.9,2.3,134,200601,7
57.00812,-159.65849,"G-14",10,2006,"06/03/2006 18:41:51",2.299214,2.993768,"Red King Crab","Paralithodes camtschaticus",69322,55,2.9,3.9,88,200601,8
57.68,-160.2601,"I-13",31,2006,"06/03/2006 11:50:51",5.583801,4.583717,"Red King Crab","Paralithodes camtschaticus",69322,54,2.4,2.6,134,200601,8
56.67802,-159.7135,"F-14",10,2006,"06/04/2006 06:38:00",3.351498,2.094686,"Red King Crab","Paralithodes camtschaticus",69322,37,4.1,5.1,88,200601,9
57.35133,-160.30071,"H-13",31,2006,"06/03/2006 14:31:02",2.137857,1.538027,"Red King Crab","Paralithodes camtschaticus",69322,61,2.4,2.7,134,200601,9
56.66714,-160.3629,"F-13",31,2006,"06/04/2006 09:37:53",4.33884,7.755842,"Red King Crab","Paralithodes camtschaticus",69322,59,3.1,4.2,88,200601,10
57.00927,-160.3317,"G-13",31,2006,"06/03/2006 17:33:55",18.130074,16.677337,"Red King Crab","Paralithodes camtschaticus",69322,62,2.4,3,134,200601,10
56.33973,-160.9491,"E-12",10,2006,"06/04/2006 06:35:11",16.483549,11.466078,"Red King Crab","Paralithodes camtschaticus",69322,54,3.7,4.5,134,200601,11
56.6605,-160.95959,"F-12",31,2006,"06/04/2006 12:46:42",10.404366,10.671145,"Red King Crab","Paralithodes camtschaticus",69322,69,2.8,4.9,88,200601,11
56.33992,-161.61819,"E-11",10,2006,"06/04/2006 09:43:50",16.084663,13.61101,"Red King Crab","Paralithodes camtschaticus",69322,64,3.5,6,134,200601,12
56.68072,-161.5775,"F-11",31,2006,"06/04/2006 13:02:59",7.264552,4.191088,"Red King Crab","Paralithodes camtschaticus",69322,88,2.7,5.8,134,200601,13
56.98559,-160.9471,"G-12",31,2006,"06/04/2006 16:26:18",14.899919,11.324113,"Red King Crab","Paralithodes camtschaticus",69322,65,2,4.1,88,200601,13
57.00538,-161.5659,"G-11",31,2006,"06/04/2006 16:03:59",7.526193,6.87139,"Red King Crab","Paralithodes camtschaticus",69322,68,2.4,3.4,134,200601,14
57.33472,-160.90891,"H-12",31,2006,"06/04/2006 19:07:26",20.003556,20.245623,"Red King Crab","Paralithodes camtschaticus",69322,65,1.7,4.1,88,200601,14
57.34594,-161.5323,"H-11",31,2006,"06/04/2006 19:02:16",49.917436,43.712406,"Red King Crab","Paralithodes camtschaticus",69322,55,1.5,3.1,134,200601,15
57.67764,-160.8613,"I-12",31,2006,"06/05/2006 06:31:17",13.116282,11.909593,"Red King Crab","Paralithodes camtschaticus",69322,57,1.7,3.9,88,200601,15
57.66882,-161.4657,"I-11",10,2006,"06/05/2006 06:35:45",24.758785,63.735485,"Red King Crab","Paralithodes camtschaticus",69322,53,1.8,3.4,134,200601,16
58.00773,-160.83701,"J-12",10,2006,"06/05/2006 09:45:31",6.814623,4.789831,"Red King Crab","Paralithodes camtschaticus",69322,46,2.2,2.7,88,200601,16
58.00672,-161.4825,"J-11",10,2006,"06/05/2006 09:32:48",4.02545,6.793626,"Red King Crab","Paralithodes camtschaticus",69322,56,1.9,4.2,134,200601,17
58.00453,-162.1418,"J-10",10,2006,"06/05/2006 12:35:37",0.704214,0.684146,"Red King Crab","Paralithodes camtschaticus",69322,38,2.1,2.4,134,200601,18
58.2169,-161.55009,"K-11",10,2006,"06/05/2006 15:09:13",1.850096,1.434183,"Red King Crab","Paralithodes camtschaticus",69322,38,3.1,3.4,88,200601,18
58.32893,-162.7072,"K-09",10,2006,"06/05/2006 15:48:53",1.297708,0.674718,"Red King Crab","Paralithodes camtschaticus",69322,32,2.4,2.5,134,200601,19
58.33443,-162.02679,"K-10",10,2006,"06/05/2006 17:21:33",2.238859,1.29165,"Red King Crab","Paralithodes camtschaticus",69322,46,1.9,2.2,88,200601,19
57.67445,-162.13251,"I-10",10,2006,"06/06/2006 06:33:37",10.374172,6.668634,"Red King Crab","Paralithodes camtschaticus",69322,46,1.9,3.8,88,200601,20
57.32176,-162.1476,"H-10",10,2006,"06/06/2006 09:15:36",20.906024,23.26405,"Red King Crab","Paralithodes camtschaticus",69322,50,1.5,3,88,200601,21
58.0079,-162.72479,"J-09",10,2006,"06/06/2006 06:26:03",3.468225,1.987522,"Red King Crab","Paralithodes camtschaticus",69322,41,1.9,2.3,134,200601,21
57.67646,-162.7498,"I-09",10,2006,"06/06/2006 09:04:27",14.474965,8.313637,"Red King Crab","Paralithodes camtschaticus",69322,43,1.7,2.1,134,200601,22
57.00824,-162.175,"G-10",31,2006,"06/06/2006 12:02:53",11.829959,9.729312,"Red King Crab","Paralithodes camtschaticus",69322,60,2.4,3.7,88,200601,22
57.34236,-162.7681,"H-09",10,2006,"06/06/2006 11:39:10",15.163516,9.886913,"Red King Crab","Paralithodes camtschaticus",69322,48,1.4,2.2,134,200601,23
56.67721,-162.1729,"F-10",31,2006,"06/06/2006 14:36:07",13.5403,15.145243,"Red King Crab","Paralithodes camtschaticus",69322,71,2.5,6.9,88,200601,23
56.35352,-162.17171,"E-10",31,2006,"06/06/2006 17:06:41",25.035001,37.793599,"Red King Crab","Paralithodes camtschaticus",69322,78,2.5,7.4,88,200601,24
56.98899,-162.77811,"G-09",31,2006,"06/06/2006 14:26:27",12.839839,11.319757,"Red King Crab","Paralithodes camtschaticus",69322,60,2.1,4.4,134,200601,24
56.00519,-162.2496,"D-10",31,2006,"06/07/2006 06:33:30",20.2226,19.894444,"Red King Crab","Paralithodes camtschaticus",69322,74,3.1,7,88,200601,25
55.99238,-162.7981,"D-09",31,2006,"06/07/2006 08:55:57",5.573168,2.985626,"Red King Crab","Paralithodes camtschaticus",69322,79,2.9,7.9,88,200601,26
56.67417,-162.7805,"F-09",31,2006,"06/06/2006 18:25:11",10.029853,3.597795,"Red King Crab","Paralithodes camtschaticus",69322,72,2,6.5,134,200601,26
56.35553,-162.79469,"E-09",31,2006,"06/07/2006 06:30:55",4.214354,3.708006,"Red King Crab","Paralithodes camtschaticus",69322,78,2.4,7.3,134,200601,27
55.67399,-162.80949,"C-09",10,2006,"06/07/2006 13:09:02",5.947055,3.115972,"Red King Crab","Paralithodes camtschaticus",69322,49,3.6,7.8,88,200601,28
55.67112,-163.37939,"C-08",31,2006,"06/07/2006 15:36:31",2.102482,0.818086,"Red King Crab","Paralithodes camtschaticus",69322,82,3,8,88,200601,29
55.36098,-163.3947,"B-08",31,2006,"06/07/2006 18:26:26",52.299067,23.073118,"Red King Crab","Paralithodes camtschaticus",69322,54,3.5,8.1,88,200601,30
56.32246,-163.4156,"E-08",31,2006,"06/08/2006 06:38:48",0.275638,0.2057,"Red King Crab","Paralithodes camtschaticus",69322,86,2.4,7.2,88,200601,31
56.68671,-163.3744,"F-08",31,2006,"06/08/2006 09:41:30",0.186943,0.194529,"Red King Crab","Paralithodes camtschaticus",69322,75,2.1,6.6,88,200601,32
56.68104,-164.01151,"F-07",31,2006,"06/08/2006 09:33:00",3.561419,1.765263,"Red King Crab","Paralithodes camtschaticus",69322,74,2.1,7.1,134,200601,33
57.00799,-163.39529,"G-08",31,2006,"06/08/2006 12:56:56",10.624104,6.406092,"Red King Crab","Paralithodes camtschaticus",69322,65,1.5,5.2,88,200601,33
57.30469,-163.4015,"H-08",10,2006,"06/08/2006 15:48:57",13.479209,8.891832,"Red King Crab","Paralithodes camtschaticus",69322,54,1.1,3.9,88,200601,34
57.00999,-163.92081,"G-07",31,2006,"06/08/2006 12:49:14",10.048861,7.799892,"Red King Crab","Paralithodes camtschaticus",69322,67,1.9,5.7,134,200601,34
57.67444,-163.3085,"I-08",10,2006,"06/08/2006 19:04:41",6.49661,3.52851,"Red King Crab","Paralithodes camtschaticus",69322,47,1.5,2.4,88,200601,35
57.34153,-163.97,"H-07",31,2006,"06/08/2006 16:03:19",3.196361,1.433162,"Red King Crab","Paralithodes camtschaticus",69322,59,NA,NA,134,200601,35
57.67747,-163.9673,"I-07",10,2006,"06/08/2006 19:19:40",5.174143,2.163646,"Red King Crab","Paralithodes camtschaticus",69322,51,0.8,1.8,134,200601,36
